 v_i      u      x      Error   
4.98182e-08 0.668106 0.248975 1
4.97684e-08 0.668088 0.249075 1
4.97186e-08 0.668071 0.249175 1
4.96689e-08 0.668054 0.249275 1
4.96193e-08 0.668037 0.249375 1
4.95697e-08 0.668019 0.249475 1
4.95202e-08 0.668002 0.249575 1
4.94707e-08 0.667984 0.249675 1
4.94212e-08 0.667966 0.249775 1
4.93718e-08 0.667949 0.249875 1
4.93225e-08 0.667931 0.249975 1
4.92732e-08 0.667913 0.250075 1
4.9224e-08 0.667895 0.250175 1
4.91748e-08 0.667877 0.250275 1
4.91256e-08 0.667859 0.250375 1
4.90765e-08 0.66784 0.250475 1
4.90275e-08 0.667822 0.250575 1
4.89785e-08 0.667804 0.250675 1
4.89295e-08 0.667785 0.250775 1
4.88806e-08 0.667767 0.250875 1
4.88318e-08 0.667748 0.250975 1
4.8783e-08 0.667729 0.251075 1
4.87342e-08 0.66771 0.251175 1
4.86855e-08 0.667691 0.251275 1
4.86369e-08 0.667672 0.251375 1
4.85883e-08 0.667653 0.251475 1
4.85397e-08 0.667634 0.251575 1
4.84912e-08 0.667615 0.251675 1
4.84427e-08 0.667596 0.251775 1
4.83943e-08 0.667576 0.251875 1
4.83459e-08 0.667557 0.251975 1
4.82976e-08 0.667537 0.252075 1
4.82494e-08 0.667518 0.252175 1
4.82011e-08 0.667498 0.252275 1
4.8153e-08 0.667478 0.252375 1
4.81048e-08 0.667458 0.252475 1
4.80568e-08 0.667438 0.252575 1
4.80087e-08 0.667418 0.252675 1
4.79608e-08 0.667398 0.252775 1
4.79128e-08 0.667378 0.252875 1
4.78649e-08 0.667358 0.252975 1
4.78171e-08 0.667337 0.253075 1
4.77693e-08 0.667317 0.253175 1
4.77216e-08 0.667296 0.253275 1
4.76739e-08 0.667276 0.253375 1
4.76262e-08 0.667255 0.253475 1
4.75786e-08 0.667234 0.253575 1
4.75311e-08 0.667213 0.253675 1
4.74836e-08 0.667193 0.253775 1
4.74361e-08 0.667172 0.253875 1
4.73887e-08 0.66715 0.253975 1
4.73414e-08 0.667129 0.254075 1
4.72941e-08 0.667108 0.254175 1
4.72468e-08 0.667087 0.254275 1
4.71996e-08 0.667065 0.254375 1
4.71524e-08 0.667044 0.254475 1
4.71053e-08 0.667022 0.254575 1
4.70582e-08 0.667001 0.254675 1
4.70112e-08 0.666979 0.254775 1
4.69642e-08 0.666957 0.254875 1
4.69172e-08 0.666935 0.254975 1
4.68704e-08 0.666914 0.255074 1
4.68235e-08 0.666892 0.255174 1
4.67767e-08 0.666869 0.255274 1
4.673e-08 0.666847 0.255374 1
4.66833e-08 0.666825 0.255474 1
4.66366e-08 0.666803 0.255574 1
4.659e-08 0.66678 0.255674 1
4.65434e-08 0.666758 0.255774 1
4.64969e-08 0.666735 0.255874 1
4.64505e-08 0.666713 0.255974 1
4.6404e-08 0.66669 0.256074 1
4.63577e-08 0.666667 0.256174 1
4.63113e-08 0.666644 0.256274 1
4.6265e-08 0.666621 0.256374 1
4.62188e-08 0.666598 0.256474 1
4.61726e-08 0.666575 0.256574 1
4.61265e-08 0.666552 0.256674 1
4.60804e-08 0.666529 0.256774 1
4.60343e-08 0.666506 0.256874 1
4.59883e-08 0.666482 0.256974 1
4.59424e-08 0.666459 0.257074 1
4.58964e-08 0.666435 0.257174 1
4.58506e-08 0.666411 0.257274 1
4.58047e-08 0.666388 0.257374 1
4.5759e-08 0.666364 0.257474 1
4.57132e-08 0.66634 0.257574 1
4.56676e-08 0.666316 0.257674 1
4.56219e-08 0.666292 0.257774 1
4.55763e-08 0.666268 0.257874 1
4.55308e-08 0.666244 0.257974 1
4.54853e-08 0.66622 0.258074 1
4.54398e-08 0.666195 0.258174 1
4.53944e-08 0.666171 0.258274 1
4.5349e-08 0.666147 0.258374 1
4.53037e-08 0.666122 0.258474 1
4.52584e-08 0.666097 0.258574 1
4.52132e-08 0.666073 0.258674 1
4.5168e-08 0.666048 0.258774 1
4.51229e-08 0.666023 0.258874 1
4.50778e-08 0.665998 0.258974 1
4.50327e-08 0.665973 0.259074 1
4.49877e-08 0.665948 0.259174 1
4.49428e-08 0.665923 0.259274 1
4.48978e-08 0.665898 0.259374 1
4.4853e-08 0.665872 0.259474 1
4.48081e-08 0.665847 0.259574 1
4.47634e-08 0.665822 0.259674 1
4.47186e-08 0.665796 0.259774 1
4.46739e-08 0.665771 0.259874 1
4.46293e-08 0.665745 0.259974 1
4.45847e-08 0.665719 0.260074 1
4.45401e-08 0.665693 0.260174 1
4.44956e-08 0.665667 0.260274 1
4.44511e-08 0.665642 0.260374 1
4.44067e-08 0.665615 0.260474 1
4.43623e-08 0.665589 0.260574 1
4.4318e-08 0.665563 0.260674 1
4.42737e-08 0.665537 0.260774 1
4.42295e-08 0.665511 0.260874 1
4.41853e-08 0.665484 0.260974 1
4.41411e-08 0.665458 0.261074 1
4.4097e-08 0.665431 0.261174 1
4.40529e-08 0.665405 0.261274 1
4.40089e-08 0.665378 0.261374 1
4.39649e-08 0.665351 0.261474 1
4.3921e-08 0.665324 0.261574 1
4.38771e-08 0.665297 0.261674 1
4.38332e-08 0.66527 0.261774 1
4.37894e-08 0.665243 0.261874 1
4.37457e-08 0.665216 0.261974 1
4.37019e-08 0.665189 0.262074 1
4.36583e-08 0.665162 0.262174 1
4.36146e-08 0.665134 0.262274 1
4.3571e-08 0.665107 0.262374 1
4.35275e-08 0.665079 0.262474 1
4.3484e-08 0.665052 0.262574 1
4.34405e-08 0.665024 0.262674 1
4.33971e-08 0.664996 0.262774 1
4.33538e-08 0.664969 0.262874 1
4.33104e-08 0.664941 0.262974 1
4.32671e-08 0.664913 0.263074 1
4.32239e-08 0.664885 0.263174 1
4.31807e-08 0.664857 0.263274 1
4.31375e-08 0.664829 0.263374 1
4.30944e-08 0.6648 0.263474 1
4.30514e-08 0.664772 0.263574 1
4.30083e-08 0.664744 0.263674 1
4.29654e-08 0.664715 0.263774 1
4.29224e-08 0.664687 0.263874 1
4.28795e-08 0.664658 0.263974 1
4.28367e-08 0.66463 0.264074 1
4.27939e-08 0.664601 0.264174 1
4.27511e-08 0.664572 0.264274 1
4.27084e-08 0.664543 0.264374 1
4.26657e-08 0.664514 0.264474 1
4.2623e-08 0.664485 0.264574 1
4.25804e-08 0.664456 0.264674 1
4.25379e-08 0.664427 0.264774 1
4.24954e-08 0.664398 0.264874 1
4.24529e-08 0.664369 0.264974 1
4.24105e-08 0.664339 0.265073 1
4.23681e-08 0.66431 0.265173 1
4.23258e-08 0.66428 0.265273 1
4.22835e-08 0.664251 0.265373 1
4.22412e-08 0.664221 0.265473 1
4.2199e-08 0.664191 0.265573 1
4.21568e-08 0.664162 0.265673 1
4.21147e-08 0.664132 0.265773 1
4.20726e-08 0.664102 0.265873 1
4.20305e-08 0.664072 0.265973 1
4.19885e-08 0.664042 0.266073 1
4.19466e-08 0.664012 0.266173 1
4.19046e-08 0.663981 0.266273 1
4.18628e-08 0.663951 0.266373 1
4.18209e-08 0.663921 0.266473 1
4.17791e-08 0.66389 0.266573 1
4.17374e-08 0.66386 0.266673 1
4.16957e-08 0.663829 0.266773 1
4.1654e-08 0.663799 0.266873 1
4.16124e-08 0.663768 0.266973 1
4.15708e-08 0.663737 0.267073 1
4.15292e-08 0.663707 0.267173 1
4.14877e-08 0.663676 0.267273 1
4.14463e-08 0.663645 0.267373 1
4.14048e-08 0.663614 0.267473 1
4.13635e-08 0.663583 0.267573 1
4.13221e-08 0.663551 0.267673 1
4.12808e-08 0.66352 0.267773 1
4.12396e-08 0.663489 0.267873 1
4.11984e-08 0.663457 0.267973 1
4.11572e-08 0.663426 0.268073 1
4.11161e-08 0.663394 0.268173 1
4.1075e-08 0.663363 0.268273 1
4.10339e-08 0.663331 0.268373 1
4.09929e-08 0.6633 0.268473 1
4.09519e-08 0.663268 0.268573 1
4.0911e-08 0.663236 0.268673 1
4.08701e-08 0.663204 0.268773 1
4.08293e-08 0.663172 0.268873 1
4.07885e-08 0.66314 0.268973 1
4.07477e-08 0.663108 0.269073 1
4.0707e-08 0.663076 0.269173 1
4.06663e-08 0.663043 0.269273 1
4.06257e-08 0.663011 0.269373 1
4.05851e-08 0.662979 0.269473 1
4.05445e-08 0.662946 0.269573 1
4.0504e-08 0.662914 0.269673 1
4.04635e-08 0.662881 0.269773 1
4.04231e-08 0.662848 0.269873 1
4.03827e-08 0.662816 0.269973 1
4.03423e-08 0.662783 0.270073 1
4.0302e-08 0.66275 0.270173 1
4.02617e-08 0.662717 0.270273 1
4.02215e-08 0.662684 0.270373 1
4.01813e-08 0.662651 0.270473 1
4.01411e-08 0.662618 0.270573 1
4.0101e-08 0.662585 0.270673 1
4.00609e-08 0.662551 0.270773 1
4.00209e-08 0.662518 0.270873 1
3.99809e-08 0.662485 0.270973 1
3.99409e-08 0.662451 0.271073 1
3.9901e-08 0.662418 0.271173 1
3.98611e-08 0.662384 0.271273 1
3.98213e-08 0.66235 0.271373 1
3.97815e-08 0.662317 0.271473 1
3.97417e-08 0.662283 0.271573 1
3.9702e-08 0.662249 0.271673 1
3.96623e-08 0.662215 0.271773 1
3.96227e-08 0.662181 0.271873 1
3.95831e-08 0.662147 0.271973 1
3.95435e-08 0.662113 0.272073 1
3.9504e-08 0.662079 0.272173 1
3.94645e-08 0.662044 0.272273 1
3.94251e-08 0.66201 0.272373 1
3.93857e-08 0.661976 0.272473 1
3.93463e-08 0.661941 0.272573 1
3.9307e-08 0.661907 0.272673 1
3.92677e-08 0.661872 0.272773 1
3.92285e-08 0.661837 0.272873 1
3.91893e-08 0.661803 0.272973 1
3.91501e-08 0.661768 0.273073 1
3.9111e-08 0.661733 0.273173 1
3.90719e-08 0.661698 0.273273 1
3.90329e-08 0.661663 0.273373 1
3.89938e-08 0.661628 0.273473 1
3.89549e-08 0.661593 0.273573 1
3.89159e-08 0.661558 0.273673 1
3.88771e-08 0.661522 0.273773 1
3.88382e-08 0.661487 0.273873 1
3.87994e-08 0.661452 0.273973 1
3.87606e-08 0.661416 0.274073 1
3.87219e-08 0.661381 0.274173 1
3.86832e-08 0.661345 0.274273 1
3.86445e-08 0.66131 0.274373 1
3.86059e-08 0.661274 0.274473 1
3.85673e-08 0.661238 0.274573 1
3.85288e-08 0.661202 0.274673 1
3.84903e-08 0.661167 0.274773 1
3.84518e-08 0.661131 0.274873 1
3.84134e-08 0.661095 0.274973 1
3.8375e-08 0.661058 0.275072 1
3.83366e-08 0.661022 0.275172 1
3.82983e-08 0.660986 0.275272 1
3.826e-08 0.66095 0.275372 1
3.82218e-08 0.660914 0.275472 1
3.81836e-08 0.660877 0.275572 1
3.81454e-08 0.660841 0.275672 1
3.81073e-08 0.660804 0.275772 1
3.80692e-08 0.660768 0.275872 1
3.80312e-08 0.660731 0.275972 1
3.79932e-08 0.660694 0.276072 1
3.79552e-08 0.660657 0.276172 1
3.79173e-08 0.660621 0.276272 1
3.78794e-08 0.660584 0.276372 1
3.78415e-08 0.660547 0.276472 1
3.78037e-08 0.66051 0.276572 1
3.77659e-08 0.660473 0.276672 1
3.77282e-08 0.660435 0.276772 1
3.76905e-08 0.660398 0.276872 1
3.76528e-08 0.660361 0.276972 1
3.76152e-08 0.660324 0.277072 1
3.75776e-08 0.660286 0.277172 1
3.754e-08 0.660249 0.277272 1
3.75025e-08 0.660211 0.277372 1
3.7465e-08 0.660174 0.277472 1
3.74276e-08 0.660136 0.277572 1
3.73902e-08 0.660098 0.277672 1
3.73528e-08 0.66006 0.277772 1
3.73155e-08 0.660023 0.277872 1
3.72782e-08 0.659985 0.277972 1
3.72409e-08 0.659947 0.278072 1
3.72037e-08 0.659909 0.278172 1
3.71665e-08 0.659871 0.278272 1
3.71294e-08 0.659832 0.278372 1
3.70923e-08 0.659794 0.278472 1
3.70552e-08 0.659756 0.278572 1
3.70182e-08 0.659718 0.278672 1
3.69812e-08 0.659679 0.278772 1
3.69442e-08 0.659641 0.278872 1
3.69073e-08 0.659602 0.278972 1
3.68704e-08 0.659564 0.279072 1
3.68336e-08 0.659525 0.279172 1
3.67968e-08 0.659486 0.279272 1
3.676e-08 0.659448 0.279372 1
3.67232e-08 0.659409 0.279472 1
3.66865e-08 0.65937 0.279572 1
3.66499e-08 0.659331 0.279672 1
3.66132e-08 0.659292 0.279772 1
3.65767e-08 0.659253 0.279872 1
3.65401e-08 0.659214 0.279972 1
3.65036e-08 0.659174 0.280072 1
3.64671e-08 0.659135 0.280172 1
3.64307e-08 0.659096 0.280272 1
3.63942e-08 0.659056 0.280372 1
3.63579e-08 0.659017 0.280472 1
3.63215e-08 0.658978 0.280572 1
3.62852e-08 0.658938 0.280672 1
3.6249e-08 0.658898 0.280772 1
3.62128e-08 0.658859 0.280872 1
3.61766e-08 0.658819 0.280972 1
3.61404e-08 0.658779 0.281072 1
3.61043e-08 0.658739 0.281172 1
3.60682e-08 0.658699 0.281272 1
3.60322e-08 0.658659 0.281372 1
3.59961e-08 0.658619 0.281472 1
3.59602e-08 0.658579 0.281572 1
3.59242e-08 0.658539 0.281672 1
3.58883e-08 0.658499 0.281772 1
3.58525e-08 0.658459 0.281872 1
3.58166e-08 0.658418 0.281972 1
3.57808e-08 0.658378 0.282072 1
3.57451e-08 0.658337 0.282172 1
3.57094e-08 0.658297 0.282272 1
3.56737e-08 0.658256 0.282372 1
3.5638e-08 0.658216 0.282472 1
3.56024e-08 0.658175 0.282572 1
3.55668e-08 0.658134 0.282672 1
3.55313e-08 0.658093 0.282772 1
3.54958e-08 0.658053 0.282872 1
3.54603e-08 0.658012 0.282972 1
3.54248e-08 0.657971 0.283072 1
3.53894e-08 0.65793 0.283172 1
3.53541e-08 0.657888 0.283272 1
3.53187e-08 0.657847 0.283372 1
3.52834e-08 0.657806 0.283472 1
3.52482e-08 0.657765 0.283572 1
3.5213e-08 0.657723 0.283672 1
3.51778e-08 0.657682 0.283772 1
3.51426e-08 0.657641 0.283872 1
3.51075e-08 0.657599 0.283972 1
3.50724e-08 0.657557 0.284072 1
3.50373e-08 0.657516 0.284172 1
3.50023e-08 0.657474 0.284272 1
3.49674e-08 0.657432 0.284372 1
3.49324e-08 0.657391 0.284472 1
3.48975e-08 0.657349 0.284572 1
3.48626e-08 0.657307 0.284672 1
3.48278e-08 0.657265 0.284772 1
3.4793e-08 0.657223 0.284872 1
3.47582e-08 0.657181 0.284972 1
3.47235e-08 0.657138 0.285071 1
3.46888e-08 0.657096 0.285171 1
3.46541e-08 0.657054 0.285271 1
3.46195e-08 0.657012 0.285371 1
3.45849e-08 0.656969 0.285471 1
3.45503e-08 0.656927 0.285571 1
3.45158e-08 0.656884 0.285671 1
3.44813e-08 0.656842 0.285771 1
3.44468e-08 0.656799 0.285871 1
3.44124e-08 0.656756 0.285971 1
3.4378e-08 0.656714 0.286071 1
3.43436e-08 0.656671 0.286171 1
3.43093e-08 0.656628 0.286271 1
3.4275e-08 0.656585 0.286371 1
3.42408e-08 0.656542 0.286471 1
3.42065e-08 0.656499 0.286571 1
3.41724e-08 0.656456 0.286671 1
3.41382e-08 0.656413 0.286771 1
3.41041e-08 0.65637 0.286871 1
3.407e-08 0.656327 0.286971 1
3.4036e-08 0.656283 0.287071 1
3.40019e-08 0.65624 0.287171 1
3.3968e-08 0.656196 0.287271 1
3.3934e-08 0.656153 0.287371 1
3.39001e-08 0.656109 0.287471 1
3.38662e-08 0.656066 0.287571 1
3.38324e-08 0.656022 0.287671 1
3.37986e-08 0.655979 0.287771 1
3.37648e-08 0.655935 0.287871 1
3.3731e-08 0.655891 0.287971 1
3.36973e-08 0.655847 0.288071 1
3.36636e-08 0.655803 0.288171 1
3.363e-08 0.655759 0.288271 1
3.35964e-08 0.655715 0.288371 1
3.35628e-08 0.655671 0.288471 1
3.35293e-08 0.655627 0.288571 1
3.34958e-08 0.655583 0.288671 1
3.34623e-08 0.655538 0.288771 1
3.34288e-08 0.655494 0.288871 1
3.33954e-08 0.65545 0.288971 1
3.33621e-08 0.655405 0.289071 1
3.33287e-08 0.655361 0.289171 1
3.32954e-08 0.655316 0.289271 1
3.32621e-08 0.655272 0.289371 1
3.32289e-08 0.655227 0.289471 1
3.31957e-08 0.655182 0.289571 1
3.31625e-08 0.655138 0.289671 1
3.31294e-08 0.655093 0.289771 1
3.30963e-08 0.655048 0.289871 1
3.30632e-08 0.655003 0.289971 1
3.30301e-08 0.654958 0.290071 1
3.29971e-08 0.654913 0.290171 1
3.29642e-08 0.654868 0.290271 1
3.29312e-08 0.654823 0.290371 1
3.28983e-08 0.654778 0.290471 1
3.28654e-08 0.654732 0.290571 1
3.28326e-08 0.654687 0.290671 1
3.27998e-08 0.654642 0.290771 1
3.2767e-08 0.654596 0.290871 1
3.27342e-08 0.654551 0.290971 1
3.27015e-08 0.654505 0.291071 1
3.26688e-08 0.65446 0.291171 1
3.26362e-08 0.654414 0.291271 1
3.26036e-08 0.654368 0.291371 1
3.2571e-08 0.654323 0.291471 1
3.25384e-08 0.654277 0.291571 1
3.25059e-08 0.654231 0.291671 1
3.24734e-08 0.654185 0.291771 1
3.2441e-08 0.654139 0.291871 1
3.24086e-08 0.654093 0.291971 1
3.23762e-08 0.654047 0.292071 1
3.23438e-08 0.654001 0.292171 1
3.23115e-08 0.653955 0.292271 1
3.22792e-08 0.653908 0.292371 1
3.22469e-08 0.653862 0.292471 1
3.22147e-08 0.653816 0.292571 1
3.21825e-08 0.653769 0.292671 1
3.21503e-08 0.653723 0.292771 1
3.21182e-08 0.653676 0.292871 1
3.20861e-08 0.65363 0.292971 1
3.2054e-08 0.653583 0.293071 1
3.2022e-08 0.653537 0.293171 1
3.199e-08 0.65349 0.293271 1
3.1958e-08 0.653443 0.293371 1
3.19261e-08 0.653396 0.293471 1
3.18942e-08 0.653349 0.293571 1
3.18623e-08 0.653303 0.293671 1
3.18305e-08 0.653256 0.293771 1
3.17987e-08 0.653209 0.293871 1
3.17669e-08 0.653161 0.293971 1
3.17351e-08 0.653114 0.294071 1
3.17034e-08 0.653067 0.294171 1
3.16717e-08 0.65302 0.294271 1
3.16401e-08 0.652973 0.294371 1
3.16085e-08 0.652925 0.294471 1
3.15769e-08 0.652878 0.294571 1
3.15453e-08 0.65283 0.294671 1
3.15138e-08 0.652783 0.294771 1
3.14823e-08 0.652735 0.294871 1
3.14508e-08 0.652688 0.294971 1
3.14194e-08 0.65264 0.29507 1
3.1388e-08 0.652592 0.29517 1
3.13566e-08 0.652545 0.29527 1
3.13253e-08 0.652497 0.29537 1
3.1294e-08 0.652449 0.29547 1
3.12627e-08 0.652401 0.29557 1
3.12315e-08 0.652353 0.29567 1
3.12003e-08 0.652305 0.29577 1
3.11691e-08 0.652257 0.29587 1
3.11379e-08 0.652209 0.29597 1
3.11068e-08 0.652161 0.29607 1
3.10757e-08 0.652112 0.29617 1
3.10447e-08 0.652064 0.29627 1
3.10136e-08 0.652016 0.29637 1
3.09826e-08 0.651967 0.29647 1
3.09517e-08 0.651919 0.29657 1
3.09207e-08 0.65187 0.29667 1
3.08898e-08 0.651822 0.29677 1
3.0859e-08 0.651773 0.29687 1
3.08281e-08 0.651725 0.29697 1
3.07973e-08 0.651676 0.29707 1
3.07665e-08 0.651627 0.29717 1
3.07358e-08 0.651578 0.29727 1
3.07051e-08 0.65153 0.29737 1
3.06744e-08 0.651481 0.29747 1
3.06437e-08 0.651432 0.29757 1
3.06131e-08 0.651383 0.29767 1
3.05825e-08 0.651334 0.29777 1
3.05519e-08 0.651285 0.29787 1
3.05214e-08 0.651235 0.29797 1
3.04909e-08 0.651186 0.29807 1
3.04604e-08 0.651137 0.29817 1
3.043e-08 0.651088 0.29827 1
3.03996e-08 0.651038 0.29837 1
3.03692e-08 0.650989 0.29847 1
3.03388e-08 0.650939 0.29857 1
3.03085e-08 0.65089 0.29867 1
3.02782e-08 0.65084 0.29877 1
3.0248e-08 0.650791 0.29887 1
3.02177e-08 0.650741 0.29897 1
3.01875e-08 0.650691 0.29907 1
3.01574e-08 0.650642 0.29917 1
3.01272e-08 0.650592 0.29927 1
3.00971e-08 0.650542 0.29937 1
3.0067e-08 0.650492 0.29947 1
3.0037e-08 0.650442 0.29957 1
3.0007e-08 0.650392 0.29967 1
2.9977e-08 0.650342 0.29977 1
2.9947e-08 0.650292 0.29987 1
2.99171e-08 0.650242 0.29997 1
2.98872e-08 0.650191 0.30007 1
2.98573e-08 0.650141 0.30017 1
2.98275e-08 0.650091 0.30027 1
2.97977e-08 0.65004 0.30037 1
2.97679e-08 0.64999 0.30047 1
2.97382e-08 0.64994 0.30057 1
2.97084e-08 0.649889 0.30067 1
2.96787e-08 0.649839 0.30077 1
2.96491e-08 0.649788 0.30087 1
2.96195e-08 0.649737 0.30097 1
2.95899e-08 0.649687 0.30107 1
2.95603e-08 0.649636 0.30117 1
2.95307e-08 0.649585 0.30127 1
2.95012e-08 0.649534 0.30137 1
2.94717e-08 0.649483 0.30147 1
2.94423e-08 0.649432 0.30157 1
2.94129e-08 0.649381 0.30167 1
2.93835e-08 0.64933 0.30177 1
2.93541e-08 0.649279 0.30187 1
2.93248e-08 0.649228 0.30197 1
2.92955e-08 0.649177 0.30207 1
2.92662e-08 0.649126 0.30217 1
2.92369e-08 0.649074 0.30227 1
2.92077e-08 0.649023 0.30237 1
2.91785e-08 0.648971 0.30247 1
2.91494e-08 0.64892 0.30257 1
2.91202e-08 0.648869 0.30267 1
2.90911e-08 0.648817 0.30277 1
2.90621e-08 0.648765 0.30287 1
2.9033e-08 0.648714 0.30297 1
2.9004e-08 0.648662 0.30307 1
2.8975e-08 0.64861 0.30317 1
2.8946e-08 0.648559 0.30327 1
2.89171e-08 0.648507 0.30337 1
2.88882e-08 0.648455 0.30347 1
2.88593e-08 0.648403 0.30357 1
2.88305e-08 0.648351 0.30367 1
2.88017e-08 0.648299 0.30377 1
2.87729e-08 0.648247 0.30387 1
2.87442e-08 0.648195 0.30397 1
2.87154e-08 0.648143 0.30407 1
2.86867e-08 0.64809 0.30417 1
2.86581e-08 0.648038 0.30427 1
2.86294e-08 0.647986 0.30437 1
2.86008e-08 0.647933 0.30447 1
2.85722e-08 0.647881 0.30457 1
2.85437e-08 0.647829 0.30467 1
2.85151e-08 0.647776 0.30477 1
2.84866e-08 0.647724 0.30487 1
2.84582e-08 0.647671 0.30497 1
2.84297e-08 0.647618 0.305069 1
2.84013e-08 0.647566 0.305169 1
2.83729e-08 0.647513 0.305269 1
2.83446e-08 0.64746 0.305369 1
2.83163e-08 0.647407 0.305469 1
2.8288e-08 0.647354 0.305569 1
2.82597e-08 0.647301 0.305669 1
2.82314e-08 0.647249 0.305769 1
2.82032e-08 0.647196 0.305869 1
2.8175e-08 0.647142 0.305969 1
2.81469e-08 0.647089 0.306069 1
2.81187e-08 0.647036 0.306169 1
2.80906e-08 0.646983 0.306269 1
2.80626e-08 0.64693 0.306369 1
2.80345e-08 0.646876 0.306469 1
2.80065e-08 0.646823 0.306569 1
2.79785e-08 0.64677 0.306669 1
2.79506e-08 0.646716 0.306769 1
2.79226e-08 0.646663 0.306869 1
2.78947e-08 0.646609 0.306969 1
2.78668e-08 0.646556 0.307069 1
2.7839e-08 0.646502 0.307169 1
2.78112e-08 0.646448 0.307269 1
2.77834e-08 0.646395 0.307369 1
2.77556e-08 0.646341 0.307469 1
2.77279e-08 0.646287 0.307569 1
2.77002e-08 0.646233 0.307669 1
2.76725e-08 0.646179 0.307769 1
2.76448e-08 0.646125 0.307869 1
2.76172e-08 0.646071 0.307969 1
2.75896e-08 0.646017 0.308069 1
2.7562e-08 0.645963 0.308169 1
2.75345e-08 0.645909 0.308269 1
2.7507e-08 0.645855 0.308369 1
2.74795e-08 0.645801 0.308469 1
2.7452e-08 0.645746 0.308569 1
2.74246e-08 0.645692 0.308669 1
2.73972e-08 0.645638 0.308769 1
2.73698e-08 0.645583 0.308869 1
2.73424e-08 0.645529 0.308969 1
2.73151e-08 0.645474 0.309069 1
2.72878e-08 0.64542 0.309169 1
2.72605e-08 0.645365 0.309269 1
2.72333e-08 0.645311 0.309369 1
2.72061e-08 0.645256 0.309469 1
2.71789e-08 0.645201 0.309569 1
2.71517e-08 0.645146 0.309669 1
2.71246e-08 0.645092 0.309769 1
2.70975e-08 0.645037 0.309869 1
2.70704e-08 0.644982 0.309969 1
2.70433e-08 0.644927 0.310069 1
2.70163e-08 0.644872 0.310169 1
2.69893e-08 0.644817 0.310269 1
2.69623e-08 0.644762 0.310369 1
2.69354e-08 0.644707 0.310469 1
2.69085e-08 0.644652 0.310569 1
2.68816e-08 0.644596 0.310669 1
2.68547e-08 0.644541 0.310769 1
2.68279e-08 0.644486 0.310869 1
2.68011e-08 0.64443 0.310969 1
2.67743e-08 0.644375 0.311069 1
2.67475e-08 0.64432 0.311169 1
2.67208e-08 0.644264 0.311269 1
2.66941e-08 0.644209 0.311369 1
2.66674e-08 0.644153 0.311469 1
2.66407e-08 0.644097 0.311569 1
2.66141e-08 0.644042 0.311669 1
2.65875e-08 0.643986 0.311769 1
2.6561e-08 0.64393 0.311869 1
2.65344e-08 0.643874 0.311969 1
2.65079e-08 0.643819 0.312069 1
2.64814e-08 0.643763 0.312169 1
2.64549e-08 0.643707 0.312269 1
2.64285e-08 0.643651 0.312369 1
2.64021e-08 0.643595 0.312469 1
2.63757e-08 0.643539 0.312569 1
2.63493e-08 0.643483 0.312669 1
2.6323e-08 0.643426 0.312769 1
2.62967e-08 0.64337 0.312869 1
2.62704e-08 0.643314 0.312969 1
2.62442e-08 0.643258 0.313069 1
2.62179e-08 0.643201 0.313169 1
2.61917e-08 0.643145 0.313269 1
2.61656e-08 0.643089 0.313369 1
2.61394e-08 0.643032 0.313469 1
2.61133e-08 0.642976 0.313569 1
2.60872e-08 0.642919 0.313669 1
2.60611e-08 0.642863 0.313769 1
2.60351e-08 0.642806 0.313869 1
2.6009e-08 0.642749 0.313969 1
2.59831e-08 0.642693 0.314069 1
2.59571e-08 0.642636 0.314169 1
2.59311e-08 0.642579 0.314269 1
2.59052e-08 0.642522 0.314369 1
2.58793e-08 0.642465 0.314469 1
2.58535e-08 0.642408 0.314569 1
2.58276e-08 0.642351 0.314669 1
2.58018e-08 0.642294 0.314769 1
2.5776e-08 0.642237 0.314869 1
2.57503e-08 0.64218 0.314969 1
2.57245e-08 0.642123 0.315068 1
2.56988e-08 0.642066 0.315168 1
2.56731e-08 0.642009 0.315268 1
2.56475e-08 0.641951 0.315368 1
2.56219e-08 0.641894 0.315468 1
2.55963e-08 0.641837 0.315568 1
2.55707e-08 0.641779 0.315668 1
2.55451e-08 0.641722 0.315768 1
2.55196e-08 0.641664 0.315868 1
2.54941e-08 0.641607 0.315968 1
2.54686e-08 0.641549 0.316068 1
2.54432e-08 0.641492 0.316168 1
2.54177e-08 0.641434 0.316268 1
2.53923e-08 0.641376 0.316368 1
2.53669e-08 0.641319 0.316468 1
2.53416e-08 0.641261 0.316568 1
2.53163e-08 0.641203 0.316668 1
2.5291e-08 0.641145 0.316768 1
2.52657e-08 0.641087 0.316868 1
2.52404e-08 0.641029 0.316968 1
2.52152e-08 0.640971 0.317068 1
2.519e-08 0.640913 0.317168 1
2.51648e-08 0.640855 0.317268 1
2.51397e-08 0.640797 0.317368 1
2.51146e-08 0.640739 0.317468 1
2.50895e-08 0.640681 0.317568 1
2.50644e-08 0.640622 0.317668 1
2.50393e-08 0.640564 0.317768 1
2.50143e-08 0.640506 0.317868 1
2.49893e-08 0.640447 0.317968 1
2.49643e-08 0.640389 0.318068 1
2.49394e-08 0.64033 0.318168 1
2.49145e-08 0.640272 0.318268 1
2.48896e-08 0.640213 0.318368 1
2.48647e-08 0.640155 0.318468 1
2.48398e-08 0.640096 0.318568 1
2.4815e-08 0.640038 0.318668 1
2.47902e-08 0.639979 0.318768 1
